movieId,title,genres,imdbId,startYear,runtimeMinutes,averageRating,numVotes
3064,Poison Ivy: New Seduction (1997),Drama|Thriller,0119908,1997.0,95,4.8,4554.0
3066,Tora! Tora! Tora! (1970),Action|Drama|War,0066473,1970.0,144,7.5,36792.0
3067,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),Comedy|Drama,0095675,1988.0,88,7.5,45698.0
3068,"Verdict, The (1982)",Drama|Mystery,0084855,1982.0,129,7.7,45178.0
3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi,0086856,1984.0,103,6.2,28801.0
3071,Stand and Deliver (1988),Comedy|Drama,0094027,1988.0,103,7.3,22066.0
3072,Moonstruck (1987),Comedy|Romance,0093565,1987.0,102,7.2,66443.0
3073,"Sandpiper, The (1965)",Drama|Romance,0059674,1965.0,117,6.2,3718.0
3074,Jeremiah Johnson (1972),Western,0068762,1972.0,108,7.6,34548.0
3075,Repulsion (1965),Drama|Horror,0059646,1965.0,105,7.6,56632.0
3076,Irma la Douce (1963),Comedy,0057187,1963.0,147,7.3,20903.0
3077,42 Up (1998),Documentary,0164312,1998.0,139,8.2,2783.0
3078,Liberty Heights (1999),Drama,0165859,1999.0,127,7.0,7007.0
3079,Mansfield Park (1999),Comedy|Drama|Romance,0178737,1999.0,112,7.0,25511.0
3081,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance,0162661,1999.0,105,7.3,380514.0
3082,"World Is Not Enough, The (1999)",Action|Adventure|Thriller,0143145,1999.0,128,6.4,208606.0
3083,All About My Mother (Todo sobre mi madre) (1999),Drama,0185125,1999.0,101,7.8,101936.0
3086,Babes in Toyland (1934),Children|Comedy|Fantasy|Musical,0024852,1934.0,77,7.1,7503.0
3087,Scrooged (1988),Comedy|Fantasy|Romance,0096061,1988.0,101,6.9,115764.0
3088,Harvey (1950),Comedy|Fantasy,0042546,1950.0,104,7.9,57821.0
3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama,0040522,1948.0,89,8.3,172977.0
3090,Matewan (1987),Drama,0093509,1987.0,135,7.9,8753.0
3091,Kagemusha (1980),Drama|War,0080979,1980.0,180,7.9,37751.0
3093,McCabe & Mrs. Miller (1971),Drama|Western,0067411,1971.0,120,7.6,27221.0
3094,Maurice (1987),Drama|Romance,0093512,1987.0,140,7.6,23037.0
3095,"Grapes of Wrath, The (1940)",Drama,0032551,1940.0,129,8.1,98890.0
3096,My Man Godfrey (1957),Comedy,0050738,1957.0,92,6.2,1106.0
3097,"Shop Around the Corner, The (1940)",Comedy|Drama|Romance,0033045,1940.0,99,8.0,37959.0
3098,"Natural, The (1984)",Drama,0087781,1984.0,138,7.4,51929.0
3099,Shampoo (1975),Comedy|Drama|Romance,0073692,1975.0,110,6.4,13876.0
3100,"River Runs Through It, A (1992)",Drama,0105265,1992.0,123,7.2,64653.0
3101,Fatal Attraction (1987),Drama|Thriller,0093010,1987.0,119,6.9,95535.0
3102,Jagged Edge (1985),Crime|Romance|Thriller,0089360,1985.0,108,6.5,16506.0
3103,Stanley & Iris (1990),Drama|Romance,0100680,1990.0,104,6.3,8435.0
3104,Midnight Run (1988),Action|Comedy|Crime|Thriller,0095631,1988.0,126,7.5,93243.0
3105,Awakenings (1990),Drama|Mystery,0099077,1990.0,121,7.8,155867.0
3106,Come See the Paradise (1990),Drama|Romance,0099291,1990.0,138,6.7,3021.0
3107,Backdraft (1991),Action|Drama,0101393,1991.0,137,6.7,86913.0
3108,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance,0101889,1991.0,137,7.5,90031.0
3109,"River, The (1984)",Drama,0088007,1984.0,124,6.3,7455.0
3111,Places in the Heart (1984),Drama,0087921,1984.0,111,7.4,13077.0
3112,'night Mother (1986),Drama,0090556,1986.0,96,7.6,2518.0
3113,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller,0146675,1999.0,122,5.8,115954.0
3114,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy,0120363,1999.0,92,7.9,612612.0
3115,Flawless (1999),Drama,0155711,1999.0,112,6.4,19786.0
3117,Ride with the Devil (1999),Drama|Romance|War,0134154,1999.0,138,6.7,14452.0
3120,"Distinguished Gentleman, The (1992)",Comedy,0104114,1992.0,112,5.9,16786.0
3125,"End of the Affair, The (1999)",Drama,0172396,1999.0,102,7.0,23802.0
3127,Holy Smoke (1999),Comedy|Drama,0144715,1999.0,115,5.9,15542.0
3129,Sweet and Lowdown (1999),Comedy|Drama,0158371,1999.0,95,7.2,36374.0
3130,Bonfire of the Vanities (1990),Comedy|Crime|Drama,0099165,1990.0,125,5.6,26501.0
3132,Daddy Long Legs (1919),Comedy|Drama,0010040,1919.0,85,6.6,1463.0
3134,Grand Illusion (La grande illusion) (1937),Drama|War,0028950,1937.0,113,8.1,38563.0
3135,"Great Santini, The (1979)",Drama,0079239,1979.0,115,7.2,6871.0
3138,Stealing Home (1988),Drama,0096171,1988.0,98,6.6,4865.0
3141,"Two Jakes, The (1990)",Drama,0100828,1990.0,137,6.1,15318.0
3142,U2: Rattle and Hum (1988),Documentary|Musical,0096328,1988.0,99,7.6,6136.0
3143,Hell in the Pacific (1968),Drama|War,0063056,1968.0,103,7.3,8960.0
3145,Cradle Will Rock (1999),Drama,0150216,1999.0,132,6.8,9487.0
3146,Deuce Bigalow: Male Gigolo (1999),Comedy,0205000,1999.0,88,5.7,79233.0
3147,"Green Mile, The (1999)",Crime|Drama,0120689,1999.0,189,8.6,1386363.0
3148,"Cider House Rules, The (1999)",Drama,0124315,1999.0,126,7.4,103991.0
3150,"War Zone, The (1999)",Drama|Thriller,0141974,1999.0,98,7.3,11029.0
3152,"Last Picture Show, The (1971)",Drama,0067328,1971.0,118,8.0,51733.0
3153,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy,0051337,1958.0,88,7.0,14498.0
3155,Anna and the King (1999),Drama|Romance,0166485,1999.0,148,6.7,38686.0
3156,Bicentennial Man (1999),Drama|Romance|Sci-Fi,0182789,1999.0,132,6.9,123566.0
3157,Stuart Little (1999),Children|Comedy|Fantasy,0164912,1999.0,84,6.0,146943.0
3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama,0162866,1998.0,162,7.2,6434.0
3159,Fantasia 2000 (1999),Animation|Children|Musical|IMAX,0120910,1999.0,75,7.1,40996.0
3160,Magnolia (1999),Drama,0175880,1999.0,188,8.0,325769.0
3161,Onegin (1999),Drama|Romance,0119079,1999.0,106,6.8,8244.0
3162,Simpatico (1999),Comedy|Drama,0174204,1999.0,106,4.7,3701.0
3163,Topsy-Turvy (1999),Comedy|Drama|Musical,0151568,1999.0,160,7.3,13361.0
3165,Boiling Point (1993),Action|Drama,0106455,1993.0,92,5.0,6485.0
3167,Carnal Knowledge (1971),Comedy|Drama,0066892,1971.0,98,6.9,14678.0
3168,Easy Rider (1969),Adventure|Drama,0064276,1969.0,95,7.3,115962.0
3169,The Falcon and the Snowman (1985),Crime|Drama|Thriller,0087231,1985.0,131,6.8,12461.0
3171,Room at the Top (1959),Drama,0053226,1958.0,117,7.5,7177.0
3173,Any Given Sunday (1999),Drama,0146838,1999.0,162,6.9,125028.0
3174,Man on the Moon (1999),Comedy|Drama,0125664,1999.0,118,7.4,136407.0
3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,0177789,1999.0,102,7.4,174667.0
3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,0134119,1999.0,139,7.4,231646.0
3177,Next Friday (2000),Comedy,0195945,2000.0,98,6.1,43595.0
3178,"Hurricane, The (1999)",Drama,0174856,1999.0,146,7.6,101592.0
3179,Angela's Ashes (1999),Drama,0145653,1999.0,145,7.3,22975.0
3181,Titus (1999),Drama,0120866,1999.0,162,7.1,21315.0
3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary,0192335,1999.0,91,7.5,5742.0
3183,"Third Miracle, The (1999)",Drama,0174268,1999.0,119,6.5,3519.0
3185,Snow Falling on Cedars (1999),Drama,0120834,1999.0,127,6.7,14508.0
3186,"Girl, Interrupted (1999)",Drama,0172493,1999.0,127,7.3,207579.0
3189,My Dog Skip (1999),Children|Drama,0156812,2000.0,95,7.0,21217.0
3190,Supernova (2000),Adventure|Sci-Fi|Thriller,0134983,2000.0,90,4.8,19098.0
3192,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",Drama,0169302,1998.0,95,7.0,2034.0
3194,"Way We Were, The (1973)",Drama|Romance,0070903,1973.0,118,7.0,27048.0
3196,Stalag 17 (1953),Drama|War,0046359,1953.0,120,8.0,58148.0
3197,"Presidio, The (1988)",Action|Crime|Romance|Thriller,0095897,1988.0,97,5.9,19828.0
3198,Papillon (1973),Crime|Drama,0070511,1973.0,151,8.0,137190.0
3200,"Last Detail, The (1973)",Comedy|Drama,0070290,1973.0,104,7.5,27405.0
3201,Five Easy Pieces (1970),Drama,0065724,1970.0,98,7.4,40018.0
3203,Dead Calm (1989),Thriller,0097162,1989.0,96,6.8,43240.0
3204,"Boys from Brazil, The (1978)",Action|Mystery|Thriller,0077269,1978.0,125,7.0,30166.0
3206,Against All Odds (1984),Romance,0086859,1984.0,128,5.9,13385.0
3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy,0107659,1993.0,84,6.2,50815.0
3210,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance,0083929,1982.0,90,7.1,114313.0
3211,"Cry in the Dark, A (1988)",Drama,0094924,1988.0,120,6.9,11080.0
3213,Batman: Mask of the Phantasm (1993),Animation|Children,0106364,1993.0,76,7.8,55865.0
3214,American Flyers (1985),Drama,0088707,1985.0,113,6.5,6550.0
3217,"Star Is Born, A (1937)",Drama,0029606,1937.0,111,7.3,10666.0
3219,Pacific Heights (1990),Mystery|Thriller,0100318,1990.0,102,6.4,22343.0
3221,"Draughtsman's Contract, The (1982)",Drama,0083851,1982.0,108,7.2,10894.0
3223,"Zed & Two Noughts, A (1985)",Drama,0090366,1985.0,115,7.2,7399.0
3224,Woman in the Dunes (Suna no onna) (1964),Drama,0058625,1964.0,147,8.5,22153.0
3225,Down to You (2000),Comedy|Romance,0186975,2000.0,91,5.0,15641.0
3230,"Odessa File, The (1974)",Thriller,0071935,1974.0,130,7.0,11942.0
3235,Where the Buffalo Roam (1980),Comedy,0081748,1980.0,99,6.5,12559.0
3238,Eye of the Beholder (1999),Thriller,0120662,1999.0,109,5.0,15870.0
3240,"Big Tease, The (1999)",Comedy,0156639,1999.0,86,6.2,2670.0
3241,"Cup, The (Phörpa) (1999)",Comedy,0201840,1999.0,93,6.9,3382.0
3243,Encino Man (1992),Comedy,0104187,1992.0,88,5.8,44758.0
3244,"Goodbye Girl, The (1977)",Comedy|Romance,0076095,1977.0,111,7.4,15888.0
3246,Malcolm X (1992),Drama,0104797,1992.0,202,7.7,100824.0
3247,Sister Act (1992),Comedy|Crime,0105417,1992.0,100,6.5,107022.0
3248,Sister Act 2: Back in the Habit (1993),Comedy,0108147,1993.0,107,5.7,57828.0
3249,"Hand That Rocks the Cradle, The (1992)",Drama|Thriller,0104389,1992.0,110,6.7,48292.0
3250,Alive (1993),Drama,0106246,1993.0,128,7.1,62155.0
3251,Agnes of God (1985),Drama|Mystery,0088683,1985.0,98,6.6,7951.0
3252,Scent of a Woman (1992),Drama,0105323,1992.0,156,8.0,323614.0
3253,Wayne's World (1992),Comedy,0105793,1992.0,94,7.0,168654.0
3254,Wayne's World 2 (1993),Comedy,0108525,1993.0,95,6.2,87385.0
3255,"League of Their Own, A (1992)",Comedy|Drama,0104694,1992.0,128,7.3,119296.0
3256,Patriot Games (1992),Action|Crime|Drama|Thriller,0105112,1992.0,117,6.8,119193.0
3257,"Bodyguard, The (1992)",Drama|Romance|Thriller,0103855,1992.0,129,6.4,145795.0
3258,Death Becomes Her (1992),Comedy|Fantasy,0104070,1992.0,104,6.6,129245.0
3259,Far and Away (1992),Adventure|Drama|Romance,0104231,1992.0,140,6.6,67522.0
3260,Howards End (1992),Drama,0104454,1992.0,142,7.4,35339.0
3261,Singles (1992),Comedy|Drama|Romance,0105415,1992.0,99,6.7,32314.0
3262,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller,0105665,1992.0,134,7.3,103643.0
3263,White Men Can't Jump (1992),Comedy|Drama,0105812,1992.0,115,6.8,96902.0
3264,Buffy the Vampire Slayer (1992),Action|Comedy|Horror,0103893,1992.0,86,5.7,48842.0
3265,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller,0104684,1992.0,128,7.7,53477.0
3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),Comedy|Crime|Drama|Thriller,0103905,1992.0,95,7.4,43309.0
3267,"Mariachi, El (1992)",Action|Crime|Thriller|Western,0104815,1992.0,81,6.8,70682.0
3268,Stop! Or My Mom Will Shoot (1992),Action|Comedy,0105477,1992.0,87,4.4,44390.0
3269,Forever Young (1992),Drama|Romance|Sci-Fi,0104291,1992.0,102,6.3,49592.0
3270,"Cutting Edge, The (1992)",Comedy|Drama|Romance,0104040,1992.0,101,6.9,22001.0
3271,Of Mice and Men (1992),Drama,0105046,1992.0,115,7.5,46591.0
3272,Bad Lieutenant (1992),Crime|Drama,0103759,1992.0,96,7.0,47126.0
3273,Scream 3 (2000),Comedy|Horror|Mystery|Thriller,0134084,2000.0,116,5.6,162237.0
3274,Single White Female (1992),Drama|Thriller,0105414,1992.0,107,6.4,41375.0
3275,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller,0144117,1999.0,108,7.7,248175.0
3276,Gun Shy (2000),Comedy,0171356,2000.0,101,5.6,7803.0
3280,"Baby, The (1973)",Horror,0069754,1973.0,84,6.1,4309.0
3281,"Brandon Teena Story, The (1998)",Documentary,0144801,1998.0,89,7.0,1321.0
3283,Minnie and Moskowitz (1971),Action,0067433,1971.0,114,7.2,5212.0
3284,They Might Be Giants (1971),Comedy|Mystery|Romance,0067848,1971.0,91,6.8,3289.0
3285,"Beach, The (2000)",Adventure|Drama,0163978,2000.0,119,6.6,251439.0
3286,Snow Day (2000),Comedy,0184907,2000.0,89,5.2,13600.0
3287,"Tigger Movie, The (2000)",Animation|Children,0220099,2000.0,77,6.3,20154.0
3289,Not One Less (Yi ge dou bu neng shao) (1999),Drama,0209189,1999.0,106,7.7,9274.0
3294,Eaten Alive (1977),Horror,0074455,1976.0,91,5.5,8551.0
3295,Raining Stones (1993),Drama,0107920,1993.0,90,7.3,4859.0
3296,To Sir with Love (1967),Drama,0062376,1967.0,105,7.6,20063.0
3298,Boiler Room (2000),Crime|Drama|Thriller,0181984,2000.0,120,7.0,56021.0
3299,Hanging Up (2000),Comedy|Drama,0162983,2000.0,94,4.8,13094.0
3300,Pitch Black (2000),Horror|Sci-Fi|Thriller,0134847,2000.0,109,7.0,251276.0
3301,"Whole Nine Yards, The (2000)",Comedy|Crime,0190138,2000.0,98,6.7,128038.0
3302,Beautiful People (1999),Comedy,0159272,1999.0,107,6.7,2564.0
3303,Black Tar Heroin: The Dark End of the Street (2000),Documentary,0221023,2000.0,75,7.9,1068.0
3306,"Circus, The (1928)",Comedy,0018773,1928.0,72,8.1,35678.0
3307,City Lights (1931),Comedy|Drama|Romance,0021749,1931.0,87,8.5,193882.0
3308,"Flamingo Kid, The (1984)",Comedy|Drama,0087265,1984.0,100,6.2,6010.0
3310,"Kid, The (1921)",Comedy|Drama,0012349,1921.0,68,8.2,133292.0
3313,Class Reunion (1982),Comedy,0084395,1982.0,84,4.6,2379.0
3315,Happy Go Lovely (1951),Musical,0043618,1951.0,97,6.5,862.0
3316,Reindeer Games (2000),Action|Thriller,0184858,2000.0,104,5.8,42066.0
3317,Wonder Boys (2000),Comedy|Drama,0185014,2000.0,107,7.2,66248.0
3323,Chain of Fools (2000),Comedy|Crime,0194368,2000.0,98,6.0,4298.0
3324,Drowning Mona (2000),Comedy,0186045,2000.0,96,5.7,15419.0
3325,"Next Best Thing, The (2000)",Comedy|Drama,0156841,2000.0,108,4.7,11632.0
3326,What Planet Are You From? (2000),Comedy|Sci-Fi,0181151,2000.0,105,5.6,9791.0
3327,Beyond the Mat (1999),Documentary,0218043,1999.0,102,7.6,9416.0
3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,0165798,1999.0,116,7.5,95919.0
3329,The Year My Voice Broke (1987),Drama|Romance,0094347,1987.0,103,7.3,2253.0
3330,Splendor in the Grass (1961),Drama|Romance,0055471,1961.0,124,7.7,22408.0
3331,My Tutor (1983),Drama,0085980,1983.0,97,5.2,3960.0
3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,0040506,1948.0,100,7.7,43543.0
3338,For All Mankind (1989),Documentary,0097372,1989.0,80,8.1,6411.0
3341,Born Yesterday (1950),Comedy,0042276,1950.0,103,7.5,12215.0
3342,Birdy (1984),Drama|War,0086969,1984.0,120,7.2,24601.0
3344,Blood Feast (1963),Horror,0056875,1963.0,67,5.0,7253.0
3345,"Charlie, the Lonesome Cougar (1967)",Adventure|Children,0062793,1967.0,75,6.7,928.0
3347,Never Cry Wolf (1983),Adventure|Drama,0086005,1983.0,105,7.5,8694.0
3350,"Raisin in the Sun, A (1961)",Drama,0055353,1961.0,128,8.0,9368.0
3353,"Closer You Get, The (2000)",Comedy|Romance,0218112,2000.0,93,6.2,1527.0
3354,Mission to Mars (2000),Sci-Fi,0183523,2000.0,114,5.7,76042.0
3355,"Ninth Gate, The (1999)",Fantasy|Horror|Mystery|Thriller,0142688,1999.0,133,6.7,195455.0
3357,East-West (Est-ouest) (1999),Drama|Romance,0181530,1999.0,121,7.4,5106.0
3358,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance,0101698,1991.0,112,7.2,20775.0
3359,Breaking Away (1979),Comedy|Drama,0078902,1979.0,101,7.7,25169.0
3360,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance,0091217,1986.0,114,7.4,50391.0
3361,Bull Durham (1988),Comedy|Drama|Romance,0094812,1988.0,108,7.1,58499.0
3362,Dog Day Afternoon (1975),Crime|Drama,0072890,1975.0,125,8.0,270656.0
3363,American Graffiti (1973),Comedy|Drama,0069704,1973.0,110,7.4,97112.0
3364,"Asphalt Jungle, The (1950)",Crime|Film-Noir,0042208,1950.0,112,7.8,29476.0
3365,"Searchers, The (1956)",Drama|Western,0049730,1956.0,119,7.8,95177.0
3368,"Big Country, The (1958)",Romance|Western,0051411,1958.0,166,7.9,20632.0
3370,Betrayed (1988),Drama|Thriller,0094731,1988.0,127,6.3,6902.0
3372,"Bridge at Remagen, The (1969)",Action|War,0064110,1969.0,115,6.7,10405.0
3374,Daughters of the Dust (1991),Drama,0104057,1991.0,113,6.7,3186.0
3378,"Ogre, The (Unhold, Der) (1996)",Drama,0118043,1996.0,118,6.8,2664.0
3379,On the Beach (1959),Drama,0053137,1959.0,134,7.1,14260.0
3384,"Taking of Pelham One Two Three, The (1974)",Action|Crime,0072251,1974.0,104,7.6,34616.0
3385,Volunteers (1985),Comedy,0090274,1985.0,107,5.5,10368.0
3386,JFK (1991),Drama|Mystery|Thriller,0102138,1991.0,189,8.0,168112.0
3387,Who's Harry Crumb? (1989),Comedy|Mystery,0098645,1989.0,94,5.9,17545.0
3388,Harry and the Hendersons (1987),Children|Comedy,0093148,1987.0,110,6.1,37919.0
3389,Let's Get Harry (1986),Action|Adventure,0091400,1986.0,102,5.2,1506.0
3390,Shanghai Surprise (1986),Adventure|Crime|Drama|Romance,0091934,1986.0,97,3.3,5712.0
3391,Who's That Girl? (1987),Comedy,0094321,1987.0,92,4.8,10939.0
3392,She-Devil (1989),Comedy,0098309,1989.0,99,5.7,18763.0
3393,Date with an Angel (1987),Comedy|Fantasy|Romance,0092834,1987.0,105,5.6,3013.0
3394,Blind Date (1987),Comedy|Romance,0092666,1987.0,95,5.9,23937.0
3395,Nadine (1987),Comedy,0093596,1987.0,83,5.5,4443.0
3396,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical,0079588,1979.0,95,7.6,38639.0
3397,"Great Muppet Caper, The (1981)",Children|Comedy,0082474,1981.0,97,7.1,16519.0
3398,"Muppets Take Manhattan, The (1984)",Children|Comedy|Musical,0087755,1984.0,94,6.8,22525.0
3400,We're Back! A Dinosaur's Story (1993),Adventure|Animation|Children|Fantasy,0108526,1993.0,72,6.0,15898.0
3401,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi,0088760,1985.0,95,5.1,3470.0
3402,Turtle Diary (1985),Comedy|Drama|Romance,0090219,1985.0,97,6.8,819.0
3403,Raise the Titanic (1980),Drama|Thriller,0081400,1980.0,115,5.1,5328.0
3404,Titanic (1953),Action|Drama,0046435,1953.0,98,7.0,7552.0
3405,"Night to Remember, A (1958)",Action|Drama,0051994,1958.0,123,7.9,16908.0
3406,Captain Horatio Hornblower R.N. (1951),Action|Adventure|Drama|War,0043379,1951.0,117,7.3,7399.0
3408,Erin Brockovich (2000),Drama,0195685,2000.0,131,7.4,216187.0
3409,Final Destination (2000),Drama|Thriller,0195714,2000.0,98,6.7,275788.0
3410,Soft Fruit (1999),Comedy|Drama,0180181,1999.0,101,6.6,567.0
3412,"Bear, The (Ours, L') (1988)",Adventure|Children|Drama,0095800,1988.0,96,7.7,18913.0
3414,Love Is a Many-Splendored Thing (1955),Drama|Romance|War,0048316,1955.0,102,6.4,5306.0
3415,"Mirror, The (Zerkalo) (1975)",Drama,0072443,1975.0,107,8.0,51269.0
3417,"Crimson Pirate, The (1952)",Adventure|Comedy,0044517,1952.0,105,7.1,6904.0
3418,Thelma & Louise (1991),Adventure|Crime|Drama,0103074,1991.0,130,7.6,169282.0
3420,...And Justice for All (1979),Drama|Thriller,0078718,1979.0,119,7.4,38636.0
3421,Animal House (1978),Comedy,0077975,1978.0,109,7.4,128087.0
3422,She's Gotta Have It (1986),Comedy|Romance,0091939,1986.0,84,6.8,16057.0
3423,School Daze (1988),Drama,0096054,1988.0,121,6.1,7928.0
3424,Do the Right Thing (1989),Drama,0097216,1989.0,120,8.0,110776.0
3425,Mo' Better Blues (1990),Drama|Musical,0100168,1990.0,129,6.7,13450.0
3426,Jungle Fever (1991),Drama|Romance,0102175,1991.0,132,6.6,19453.0
3428,"Champ, The (1979)",Drama,0078950,1979.0,121,6.8,9164.0
3429,Creature Comforts (1989),Animation|Comedy,0099317,1989.0,5,7.7,6838.0
3430,Death Wish (1974),Action|Crime|Drama,0071402,1974.0,93,6.9,43137.0
3431,Death Wish 2 (1982),Action|Drama,0082250,1982.0,89,6.0,17754.0
3432,Death Wish 3 (1985),Action|Drama,0089003,1985.0,90,5.8,17023.0
3433,Death Wish 4: The Crackdown (1987),Action|Drama,0092857,1987.0,99,5.4,10900.0
3434,Death Wish 5: The Face of Death (1994),Action|Drama,0109578,1994.0,95,4.9,8628.0
3435,Double Indemnity (1944),Crime|Drama|Film-Noir,0036775,1944.0,107,8.3,165612.0
3436,Dying Young (1991),Drama|Romance,0101787,1991.0,111,6.0,17076.0
3438,Teenage Mutant Ninja Turtles (1990),Action|Children|Comedy|Fantasy|Sci-Fi,0100758,1990.0,93,6.8,103587.0
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children|Fantasy,0103060,1991.0,88,6.0,60416.0
3440,Teenage Mutant Ninja Turtles III (1993),Action|Adventure|Children|Comedy|Fantasy,0108308,1993.0,96,4.8,36067.0
3441,Red Dawn (1984),Action|Drama|War,0087985,1984.0,114,6.3,62233.0
3442,Band of the Hand (1986),Action|Crime|Drama,0090693,1986.0,109,6.1,3200.0
3444,Bloodsport (1988),Action,0092675,1988.0,92,6.8,92560.0
3445,Eyes of Laura Mars (1978),Mystery|Thriller,0077530,1978.0,104,6.2,11854.0
3446,Funny Bones (1995),Comedy|Drama,0113133,1995.0,128,6.7,3873.0
3447,"Good Earth, The (1937)",Drama,0028944,1937.0,138,7.5,5340.0
3448,"Good Morning, Vietnam (1987)",Comedy|Drama|War,0093105,1987.0,121,7.3,151763.0
3449,"Good Mother, The (1988)",Drama,0095238,1988.0,104,5.7,1772.0
3450,Grumpy Old Men (1993),Comedy,0107050,1993.0,103,7.0,53271.0
3451,Guess Who's Coming to Dinner (1967),Drama,0061735,1967.0,108,7.8,48312.0
3452,Romeo Must Die (2000),Action|Crime|Romance|Thriller,0165929,2000.0,115,6.1,73171.0
3453,Here on Earth (2000),Drama|Romance,0195778,2000.0,96,5.2,8850.0
3454,Whatever It Takes (2000),Comedy|Romance,0202402,2000.0,94,5.5,11801.0
3455,Buddy Boy (1999),Drama|Thriller,0146516,1999.0,105,6.3,1129.0
3456,"Color of Paradise, The (Rang-e khoda) (1999)",Drama,0191043,1999.0,90,8.1,18061.0
3459,Gothic (1986),Drama|Horror,0091142,1986.0,87,5.7,8708.0
3461,Lord of the Flies (1963),Adventure|Drama|Thriller,0057261,1963.0,92,6.9,20212.0
3462,Modern Times (1936),Comedy|Drama|Romance,0027977,1936.0,87,8.5,256336.0
3466,Heart and Souls (1993),Comedy|Fantasy,0107091,1993.0,104,7.0,18728.0
3467,Hud (1963),Drama|Western,0057163,1963.0,112,7.8,23655.0
3468,"Hustler, The (1961)",Drama,0054997,1961.0,134,8.0,86057.0
3469,Inherit the Wind (1960),Drama,0053946,1960.0,128,8.1,32414.0
3470,Dersu Uzala (1975),Adventure|Drama,0071411,1975.0,142,8.2,32995.0
3471,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi,0075860,1977.0,138,7.6,214253.0
3473,Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000) (1976),Comedy,0074718,1976.0,110,7.5,1174.0
3474,Retroactive (1997),Sci-Fi|Thriller,0117468,1997.0,91,6.2,6636.0
3475,"Place in the Sun, A (1951)",Drama|Romance,0043924,1951.0,122,7.7,24444.0
3476,Jacob's Ladder (1990),Horror|Mystery,0099871,1990.0,113,7.4,116644.0
3477,Empire Records (1995),Comedy|Drama,0112950,1995.0,90,6.7,60731.0
3478,"Bamba, La (1987)",Drama,0093378,1987.0,108,6.9,36002.0
3479,Ladyhawke (1985),Adventure|Fantasy|Romance,0089457,1985.0,121,6.9,50256.0
3480,Lucas (1986),Drama|Romance,0091445,1986.0,100,6.9,17357.0
3481,High Fidelity (2000),Comedy|Drama|Romance,0146882,2000.0,113,7.4,188239.0
3483,"Road to El Dorado, The (2000)",Animation|Children,0138749,2000.0,89,6.9,106068.0
3484,"Skulls, The (2000)",Thriller,0192614,2000.0,106,5.6,33479.0
3489,Hook (1991),Adventure|Comedy|Fantasy,0102057,1991.0,142,6.8,270327.0
3492,"Son of the Sheik, The (1926)",Adventure|Comedy|Romance,0017416,1926.0,68,6.6,2101.0
3494,True Grit (1969),Adventure|Drama|Western,0065126,1969.0,128,7.4,50789.0
3496,Madame Sousatzka (1988),Drama,0095564,1988.0,122,6.6,1593.0
3497,Max Dugan Returns (1983),Comedy,0085919,1983.0,98,6.7,3927.0
3498,Midnight Express (1978),Drama,0077928,1978.0,121,7.5,87356.0
3499,Misery (1990),Drama|Horror|Thriller,0100157,1990.0,107,7.8,231569.0
3500,Mr. Saturday Night (1992),Comedy|Drama,0104928,1992.0,119,5.9,6285.0
3501,Murphy's Romance (1985),Comedy|Romance,0089643,1985.0,107,7.0,6918.0
3502,My Life (1993),Drama,0107630,1993.0,117,6.8,12072.0
3503,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,0069293,1972.0,167,8.0,97000.0
3504,Network (1976),Comedy|Drama,0074958,1976.0,121,8.1,168297.0
3505,No Way Out (1987),Drama|Mystery|Thriller,0093640,1987.0,114,7.1,45069.0
